state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-E8C8C4E642CBDB4D_1,0x1F1240,132,122,204,12,32707,155,9C, 
HASH-E8C8C4E642CBDB4D_1,0x1F1254,132,122,204,12,32707,155,9C, 
HASH-E8C8C4E642CBDB4D_1,0x1F1274,138,122,204,12,32707,155,9C, 
HASH-E8C8C4E642CBDB4D_1,0x1F1288,138,122,204,12,32707,155,9C, 
HASH-E8C8C4E642CBDB4D_1,0x1F12A8,144,122,204,12,32707,155,9C, 
HASH-E8C8C4E642CBDB4D_1,0x1F12BC,144,122,204,12,32707,155,9C, 
HASH-E8C8C4E642CBDB4D_1,0x1F12DC,150,122,144,156,32704,1140,E0 9C,아
HASH-E8C8C4E642CBDB4D_1,0x1F12F0,150,122,144,156,32704,1140,E0 9C,아
HASH-E8C8C4E642CBDB4D_1,0x1F1310,162,122,84,144,32705,1037,E0 35,니
HASH-E8C8C4E642CBDB4D_1,0x1F1324,162,122,84,144,32705,1037,E0 35,니
HASH-E8C8C4E642CBDB4D_1,0x1F1344,174,122,228,144,32706,1086,E0 66,요
HASH-E8C8C4E642CBDB4D_1,0x1F1358,174,122,228,144,32706,1086,E0 66,요
HASH-E8C8C4E642CBDB4D_1,0x1F1378,190,129,108,156,32706,1130,E0 92,작
HASH-E8C8C4E642CBDB4D_1,0x1F138C,190,129,108,156,32706,1130,E0 92,작
HASH-E8C8C4E642CBDB4D_1,0x1F13AC,202,129,72,156,32706,1118,E0 86,합
HASH-E8C8C4E642CBDB4D_1,0x1F13C0,202,129,72,156,32706,1118,E0 86,합
HASH-E8C8C4E642CBDB4D_1,0x1F13E0,214,129,84,144,32705,1037,E0 35,니
HASH-E8C8C4E642CBDB4D_1,0x1F13F4,214,129,84,144,32705,1037,E0 35,니
HASH-E8C8C4E642CBDB4D_1,0x1F1414,226,129,0,168,32705,1177,E0 C1,다
HASH-E8C8C4E642CBDB4D_1,0x1F1428,226,129,0,168,32705,1177,E0 C1,다
HASH-E8C8C4E642CBDB4D_1,0x1F1448,138,122,204,12,32707,155,9C, 
HASH-E8C8C4E642CBDB4D_1,0x1F145C,138,122,204,12,32707,155,9C, 
HASH-E8C8C4E642CBDB4D_1,0x1F147C,144,122,204,12,32707,155,9C, 
HASH-E8C8C4E642CBDB4D_1,0x1F1490,144,122,204,12,32707,155,9C, 
HASH-E8C8C4E642CBDB4D_1,0x1F14B0,150,122,144,156,32704,1140,E0 9C,아
HASH-E8C8C4E642CBDB4D_1,0x1F14C4,150,122,144,156,32704,1140,E0 9C,아
HASH-E8C8C4E642CBDB4D_1,0x1F14E4,162,122,84,144,32705,1037,E0 35,니
HASH-E8C8C4E642CBDB4D_1,0x1F14F8,162,122,84,144,32705,1037,E0 35,니
HASH-E8C8C4E642CBDB4D_1,0x1F1518,174,122,228,144,32706,1086,E0 66,요
HASH-E8C8C4E642CBDB4D_1,0x1F152C,174,122,228,144,32706,1086,E0 66,요
HASH-E8C8C4E642CBDB4D_1,0x1F2278,108,109,48,192,32706,1362,E1 7B,부
HASH-E8C8C4E642CBDB4D_1,0x1F228C,108,109,48,192,32706,1362,E1 7B,부
HASH-E8C8C4E642CBDB4D_1,0x1F22AC,120,109,156,228,32706,1650,E2 9C,활
HASH-E8C8C4E642CBDB4D_1,0x1F22C0,120,109,156,228,32706,1650,E2 9C,활
HASH-E8C8C4E642CBDB4D_1,0x1F22E0,132,109,156,192,32706,1398,E1 9F,약
HASH-E8C8C4E642CBDB4D_1,0x1F22F4,132,109,156,192,32706,1398,E1 9F,약
