state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-DA8E4FAC9960CBEF_2,0x1BF1D4,99,80,60,180,32707,1283,E1 2C,니
HASH-DA8E4FAC9960CBEF_2,0x1BF1F4,111,80,156,180,32707,1315,E1 4C,르
HASH-DA8E4FAC9960CBEF_2,0x1BF208,111,80,156,180,32707,1315,E1 4C,르
HASH-DA8E4FAC9960CBEF_2,0x1BF228,123,80,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_2,0x1BF23C,123,80,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_2,0x1BF25C,129,80,96,228,32705,1629,E2 87,평
HASH-DA8E4FAC9960CBEF_2,0x1BF270,129,80,96,228,32705,1629,E2 87,평
HASH-DA8E4FAC9960CBEF_2,0x1BF290,141,80,228,192,32704,1420,E1 B5,원
HASH-DA8E4FAC9960CBEF_2,0x1BF2A4,141,80,228,192,32704,1420,E1 B5,원
HASH-DA8E4FAC9960CBEF_2,0x1BF394,140,48,108,0,32704,36,25, 
HASH-DA8E4FAC9960CBEF_2,0x1BF3A8,140,48,108,0,32704,36,25, 
HASH-DA8E4FAC9960CBEF_2,0x1BF430,188,48,168,144,32705,1065,E0 51, 
HASH-DA8E4FAC9960CBEF_2,0x1BF444,188,48,168,144,32705,1065,E0 51, 
HASH-DA8E4FAC9960CBEF_2,0x1BF464,200,48,144,156,32706,1142,E0 9E, 
HASH-DA8E4FAC9960CBEF_2,0x1BF478,200,48,144,156,32706,1142,E0 9E, 
HASH-DA8E4FAC9960CBEF_2,0x1BF498,212,48,132,156,32705,1137,E0 99, 
HASH-DA8E4FAC9960CBEF_2,0x1BF4AC,212,48,132,156,32705,1137,E0 99, 
HASH-DA8E4FAC9960CBEF_2,0x1BF4CC,56,64,48,0,32706,18,13,2
HASH-DA8E4FAC9960CBEF_2,0x1BF4E0,56,64,48,0,32706,18,13,2
HASH-DA8E4FAC9960CBEF_2,0x1BF500,80,64,12,12,32706,90,5B,
HASH-DA8E4FAC9960CBEF_2,0x1BF514,80,64,12,12,32706,90,5B,
HASH-DA8E4FAC9960CBEF_2,0x1BF534,92,64,228,144,32706,1086,E0 66, 
