state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-F27AD4691BB789AD_1,0x1BF888,208,130,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1BF8A8,214,130,72,156,32705,1117,E0 85,함
HASH-F27AD4691BB789AD_1,0x1BF8BC,214,130,72,156,32705,1117,E0 85,함
HASH-F27AD4691BB789AD_1,0x1BF8DC,46,146,168,156,32707,1151,E0 A7,도
HASH-F27AD4691BB789AD_1,0x1BF8F0,46,146,168,156,32707,1151,E0 A7,도
HASH-F27AD4691BB789AD_1,0x1BF910,58,146,240,96,32704,752,DF 17,움
HASH-F27AD4691BB789AD_1,0x1BF924,58,146,240,96,32704,752,DF 17,움
HASH-F27AD4691BB789AD_1,0x1BF944,70,146,240,156,32706,1174,E0 BE,말
HASH-F27AD4691BB789AD_1,0x1BF958,70,146,240,156,32706,1174,E0 BE,말
HASH-F27AD4691BB789AD_1,0x1BF978,82,146,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1BF98C,82,146,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1BF9AC,88,146,108,156,32707,1131,E0 93,보
HASH-F27AD4691BB789AD_1,0x1BF9C0,88,146,108,156,32707,1131,E0 93,보
HASH-F27AD4691BB789AD_1,0x1BF9E0,100,146,192,156,32704,1156,E0 AC,기
HASH-F27AD4691BB789AD_1,0x1BF9F4,100,146,192,156,32704,1156,E0 AC,기
HASH-F27AD4691BB789AD_1,0x1BFA14,166,146,0,12,32705,85,56,出
HASH-F27AD4691BB789AD_1,0x1BFA28,166,146,0,12,32705,85,56,出
HASH-F27AD4691BB789AD_1,0x1BFA48,178,146,180,168,32707,1239,E1 00,승
HASH-F27AD4691BB789AD_1,0x1BFA5C,178,146,180,168,32707,1239,E1 00,승
HASH-F27AD4691BB789AD_1,0x1BFA7C,190,146,96,132,32704,956,DF E3,!
HASH-F27AD4691BB789AD_1,0x1BFA90,190,146,96,132,32704,956,DF E3,!
HASH-F27AD4691BB789AD_1,0x1BFAB0,202,146,96,132,32704,956,DF E3,!
HASH-F27AD4691BB789AD_1,0x1BFAC4,202,146,96,132,32704,956,DF E3,!
HASH-F27AD4691BB789AD_1,0x1BFAE4,226,146,120,20,32704,124,7D,ひ
HASH-F27AD4691BB789AD_1,0x1BFAF8,226,146,120,20,32704,124,7D,ひ
HASH-F27AD4691BB789AD_1,0x1BFB18,238,146,204,240,32705,1749,E3 00,셔
HASH-F27AD4691BB789AD_1,0x1BFB2C,238,146,204,240,32705,1749,E3 00,셔
HASH-F27AD4691BB789AD_1,0x1BFB4C,250,146,108,24,32707,207,D0,장
HASH-F27AD4691BB789AD_1,0x1BFB60,250,146,108,24,32707,207,D0,장
HASH-F27AD4691BB789AD_1,0x1BFB80,262,146,96,24,32707,203,CC,촌
HASH-F27AD4691BB789AD_1,0x1BFB94,262,146,96,24,32707,203,CC,촌
HASH-F27AD4691BB789AD_1,0x1BFBB4,274,146,72,0,32704,24,19,
HASH-F27AD4691BB789AD_1,0x1BFBC8,274,146,72,0,32704,24,19,
HASH-F27AD4691BB789AD_1,0x1BFBE8,286,146,120,12,32707,127,80,뒤
HASH-F27AD4691BB789AD_1,0x1BFBFC,286,146,120,12,32707,127,80,뒤
HASH-F27AD4691BB789AD_1,0x1BFC1C,298,146,96,12,32704,116,75,っ
HASH-F27AD4691BB789AD_1,0x1BFC30,298,146,96,12,32704,116,75,っ
HASH-F27AD4691BB789AD_1,0x1BFC50,310,146,108,24,32704,204,CD,聖
HASH-F27AD4691BB789AD_1,0x1BFC64,310,146,108,24,32704,204,CD,聖
HASH-F27AD4691BB789AD_1,0x1BFC84,322,146,72,0,32704,24,19,
HASH-F27AD4691BB789AD_1,0x1BFC98,322,146,72,0,32704,24,19,
HASH-F27AD4691BB789AD_1,0x1BFCB8,334,146,120,12,32707,127,80,뒤
HASH-F27AD4691BB789AD_1,0x1BFCCC,334,146,120,12,32707,127,80,뒤
HASH-F27AD4691BB789AD_1,0x1BFCEC,346,146,192,12,32704,148,95,ト
HASH-F27AD4691BB789AD_1,0x1BFD00,346,146,192,12,32704,148,95,ト
HASH-F27AD4691BB789AD_1,0x1BFD20,358,146,96,24,32706,202,CB,様
HASH-F27AD4691BB789AD_1,0x1BFD34,358,146,96,24,32706,202,CB,様
HASH-F27AD4691BB789AD_1,0x1BFD54,370,146,72,0,32704,24,19,
HASH-F27AD4691BB789AD_1,0x1BFD68,370,146,72,0,32704,24,19,
HASH-F27AD4691BB789AD_1,0x1BFD88,382,146,120,12,32707,127,80,뒤
HASH-F27AD4691BB789AD_1,0x1BFD9C,382,146,120,12,32707,127,80,뒤
HASH-F27AD4691BB789AD_1,0x1F04A0,88,116,84,180,32706,1290,E1 33,던
HASH-F27AD4691BB789AD_1,0x1F04B4,88,116,84,180,32706,1290,E1 33,던
HASH-F27AD4691BB789AD_1,0x1F04D4,100,116,240,204,32705,1509,E2 0F,지
HASH-F27AD4691BB789AD_1,0x1F04E8,100,116,240,204,32705,1509,E2 0F,지
HASH-F27AD4691BB789AD_1,0x1F0508,112,116,12,180,32706,1266,E1 1B,기
HASH-F27AD4691BB789AD_1,0x1F051C,112,116,12,180,32706,1266,E1 1B,기
HASH-F27AD4691BB789AD_1,0x1F053C,124,116,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F0550,124,116,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F0570,130,116,132,180,32707,1307,E1 44,레
HASH-F27AD4691BB789AD_1,0x1F0584,130,116,132,180,32707,1307,E1 44,레
HASH-F27AD4691BB789AD_1,0x1F05A4,142,116,168,240,32704,1736,E2 F2,벨
HASH-F27AD4691BB789AD_1,0x1F05B8,142,116,168,240,32704,1736,E2 F2,벨
HASH-F27AD4691BB789AD_1,0x1F05D8,154,116,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F05EC,154,116,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F060C,160,116,24,0,32707,11,0C,의
HASH-F27AD4691BB789AD_1,0x1F0620,160,116,24,0,32707,11,0C,의
HASH-F27AD4691BB789AD_1,0x1F0640,172,116,48,0,32705,17,12,1
HASH-F27AD4691BB789AD_1,0x1F0654,172,116,48,0,32705,17,12,1
HASH-F27AD4691BB789AD_1,0x1F0674,134,120,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F0688,134,120,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F06A8,140,120,24,168,32706,1186,E0 CA,있
HASH-F27AD4691BB789AD_1,0x1F06BC,140,120,24,168,32706,1186,E0 CA,있
HASH-F27AD4691BB789AD_1,0x1F06DC,152,120,204,144,32707,1079,E0 5F,습
HASH-F27AD4691BB789AD_1,0x1F06F0,152,120,204,144,32707,1079,E0 5F,습
HASH-F27AD4691BB789AD_1,0x1F0710,164,120,84,144,32705,1037,E0 35,니
HASH-F27AD4691BB789AD_1,0x1F0724,164,120,84,144,32705,1037,E0 35,니
HASH-F27AD4691BB789AD_1,0x1F0744,176,120,0,168,32705,1177,E0 C1,다
HASH-F27AD4691BB789AD_1,0x1F0758,176,120,0,168,32705,1177,E0 C1,다
HASH-F27AD4691BB789AD_1,0x1F0778,182,120,204,144,32707,1079,E0 5F,습
HASH-F27AD4691BB789AD_1,0x1F078C,182,120,204,144,32707,1079,E0 5F,습
HASH-F27AD4691BB789AD_1,0x1F07AC,194,120,84,144,32705,1037,E0 35,니
HASH-F27AD4691BB789AD_1,0x1F07C0,194,120,84,144,32705,1037,E0 35,니
HASH-F27AD4691BB789AD_1,0x1F07E0,206,120,0,168,32705,1177,E0 C1,다
HASH-F27AD4691BB789AD_1,0x1F07F4,206,120,0,168,32705,1177,E0 C1,다
HASH-F27AD4691BB789AD_1,0x1F0F9C,18,214,12,168,32706,1182,E0 C6,공
HASH-F27AD4691BB789AD_1,0x1F0FB0,18,214,12,168,32706,1182,E0 C6,공
HASH-F27AD4691BB789AD_1,0x1F0FD0,30,214,120,144,32704,1048,E0 40,격
HASH-F27AD4691BB789AD_1,0x1F0FE4,30,214,120,144,32704,1048,E0 40,격
HASH-F27AD4691BB789AD_1,0x1F1004,42,214,84,132,32707,955,DF E2,","
HASH-F27AD4691BB789AD_1,0x1F1018,42,214,84,132,32707,955,DF E2,","
HASH-F27AD4691BB789AD_1,0x1F1038,54,214,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F104C,54,214,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F106C,60,214,0,108,32705,757,DF 1C,연
