state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-29EFD29BD74A5AE5_5,0x1F1004,130,104,12,168,32704,1180,E0 C4,하
HASH-29EFD29BD74A5AE5_5,0x1F1018,130,104,12,168,32704,1180,E0 C4,하
HASH-29EFD29BD74A5AE5_5,0x1F1038,142,104,216,144,32705,1081,E0 61,시
HASH-29EFD29BD74A5AE5_5,0x1F104C,142,104,216,144,32705,1081,E0 61,시
HASH-29EFD29BD74A5AE5_5,0x1F106C,154,104,180,156,32704,1152,E0 A8,겠
HASH-29EFD29BD74A5AE5_5,0x1F1080,154,104,180,156,32704,1152,E0 A8,겠
HASH-29EFD29BD74A5AE5_5,0x1F10A0,166,104,204,144,32707,1079,E0 5F,습
HASH-29EFD29BD74A5AE5_5,0x1F10B4,166,104,204,144,32707,1079,E0 5F,습
HASH-29EFD29BD74A5AE5_5,0x1F10D4,178,104,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F10E8,178,104,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F1108,190,104,180,108,32706,818,DF 59,까
HASH-29EFD29BD74A5AE5_5,0x1F111C,190,104,180,108,32706,818,DF 59,까
HASH-29EFD29BD74A5AE5_5,0x1F113C,202,104,132,144,32707,1055,E0 47,?
HASH-29EFD29BD74A5AE5_5,0x1F1150,202,104,132,144,32707,1055,E0 47,?
HASH-29EFD29BD74A5AE5_5,0x1F1170,102,122,240,96,32707,755,DF 1A,예
HASH-29EFD29BD74A5AE5_5,0x1F1184,102,122,240,96,32707,755,DF 1A,예
HASH-29EFD29BD74A5AE5_5,0x1F11A4,114,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F11B8,114,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F11D8,120,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F11EC,120,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F120C,126,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F1220,126,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F1240,132,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F1254,132,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F1274,138,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F1288,138,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F12A8,144,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F12BC,144,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F12DC,150,122,144,156,32704,1140,E0 9C,아
HASH-29EFD29BD74A5AE5_5,0x1F12F0,150,122,144,156,32704,1140,E0 9C,아
HASH-29EFD29BD74A5AE5_5,0x1F1310,162,122,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F1324,162,122,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F1344,174,122,228,144,32706,1086,E0 66,요
HASH-29EFD29BD74A5AE5_5,0x1F1358,174,122,228,144,32706,1086,E0 66,요
HASH-29EFD29BD74A5AE5_5,0x1F1378,190,129,108,156,32706,1130,E0 92,작
HASH-29EFD29BD74A5AE5_5,0x1F138C,190,129,108,156,32706,1130,E0 92,작
HASH-29EFD29BD74A5AE5_5,0x1F13AC,202,129,72,156,32706,1118,E0 86,합
HASH-29EFD29BD74A5AE5_5,0x1F13C0,202,129,72,156,32706,1118,E0 86,합
HASH-29EFD29BD74A5AE5_5,0x1F13E0,214,129,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F13F4,214,129,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F1414,226,129,0,168,32705,1177,E0 C1,다
HASH-29EFD29BD74A5AE5_5,0x1F1428,226,129,0,168,32705,1177,E0 C1,다
HASH-29EFD29BD74A5AE5_5,0x1F1448,138,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F145C,138,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F147C,144,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F1490,144,122,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F14B0,150,122,144,156,32704,1140,E0 9C,아
HASH-29EFD29BD74A5AE5_5,0x1F14C4,150,122,144,156,32704,1140,E0 9C,아
HASH-29EFD29BD74A5AE5_5,0x1F14E4,162,122,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F14F8,162,122,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F1518,174,122,228,144,32706,1086,E0 66,요
HASH-29EFD29BD74A5AE5_5,0x1F152C,174,122,228,144,32706,1086,E0 66,요
HASH-29EFD29BD74A5AE5_5,0x1F2278,108,89,168,204,32707,1487,E1 F8,작
HASH-29EFD29BD74A5AE5_5,0x1F228C,108,89,168,204,32707,1487,E1 F8,작
HASH-29EFD29BD74A5AE5_5,0x1F22AC,120,89,240,192,32705,1425,E1 BA,은
HASH-29EFD29BD74A5AE5_5,0x1F22C0,120,89,240,192,32705,1425,E1 BA,은
HASH-29EFD29BD74A5AE5_5,0x1F22E0,132,89,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F22F4,132,89,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F2314,138,89,96,228,32707,1631,E2 89,폭
HASH-29EFD29BD74A5AE5_5,0x1F2328,138,89,96,228,32707,1631,E2 89,폭
HASH-29EFD29BD74A5AE5_5,0x1F2348,150,89,112,32,32707,207,D0,장
HASH-29EFD29BD74A5AE5_5,0x1F235C,150,89,112,32,32707,207,D0,장
HASH-29EFD29BD74A5AE5_6,0x1BF1C0,20,82,144,192,32705,1393,E1 9A,아
HASH-29EFD29BD74A5AE5_6,0x1BF1D4,20,82,144,192,32705,1393,E1 9A,아
HASH-29EFD29BD74A5AE5_6,0x1BF1F4,32,82,204,216,32704,1580,E2 56,크
HASH-29EFD29BD74A5AE5_6,0x1BF208,32,82,204,216,32704,1580,E2 56,크
HASH-29EFD29BD74A5AE5_6,0x1BFEC0,46,166,48,24,32706,186,BB,ヤ
HASH-29EFD29BD74A5AE5_6,0x1BFED4,46,166,48,24,32706,186,BB,ヤ
HASH-29EFD29BD74A5AE5_6,0x1BFEF4,58,166,120,12,32707,127,80,뒤
HASH-29EFD29BD74A5AE5_6,0x1BFF08,58,166,120,12,32707,127,80,뒤
HASH-29EFD29BD74A5AE5_6,0x1BFF28,70,166,144,0,32707,51,34,사
HASH-29EFD29BD74A5AE5_6,0x1BFF3C,70,166,144,0,32707,51,34,사
HASH-29EFD29BD74A5AE5_6,0x1BFF5C,82,166,108,0,32704,36,25, 
HASH-29EFD29BD74A5AE5_6,0x1BFF70,82,166,108,0,32704,36,25, 
HASH-29EFD29BD74A5AE5_6,0x1BFF90,46,180,192,0,32704,64,41,そ
HASH-29EFD29BD74A5AE5_6,0x1BFFA4,46,180,192,0,32704,64,41,そ
HASH-29EFD29BD74A5AE5_6,0x1BFFC4,58,180,84,0,32705,29,1E,し
HASH-29EFD29BD74A5AE5_6,0x1BFFD8,58,180,84,0,32705,29,1E,し
HASH-29EFD29BD74A5AE5_6,0x1BFFF8,70,180,96,0,32704,32,21,て
HASH-29EFD29BD74A5AE5_6,0x1C000C,70,180,96,0,32704,32,21,て
HASH-29EFD29BD74A5AE5_6,0x1C002C,82,180,192,24,32707,235,DD 10,森
