state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-FE27CFD4E73EF39_4,0x1BF2C4,226,146,120,168,32705,1217,E0 E9,안
HASH-FE27CFD4E73EF39_4,0x1BF2E4,238,146,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1BF2F8,238,146,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1BF318,244,146,108,156,32707,1131,E0 93,보
HASH-FE27CFD4E73EF39_4,0x1BF32C,244,146,108,156,32707,1131,E0 93,보
HASH-FE27CFD4E73EF39_4,0x1BF34C,256,146,192,156,32704,1156,E0 AC,기
HASH-FE27CFD4E73EF39_4,0x1BF360,256,146,192,156,32704,1156,E0 AC,기
HASH-FE27CFD4E73EF39_4,0x1BF6C0,46,166,48,24,32706,186,BB,ヤ
HASH-FE27CFD4E73EF39_4,0x1BF6D4,46,166,48,24,32706,186,BB,ヤ
HASH-FE27CFD4E73EF39_4,0x1BF6F4,58,166,120,12,32707,127,80,뒤
HASH-FE27CFD4E73EF39_4,0x1BF708,58,166,120,12,32707,127,80,뒤
HASH-FE27CFD4E73EF39_4,0x1BF728,70,166,144,0,32707,51,34,사
HASH-FE27CFD4E73EF39_4,0x1BF73C,70,166,144,0,32707,51,34,사
HASH-FE27CFD4E73EF39_4,0x1BF75C,82,166,108,0,32704,36,25, 
HASH-FE27CFD4E73EF39_4,0x1BF770,82,166,108,0,32704,36,25, 
HASH-FE27CFD4E73EF39_4,0x1BF790,46,180,192,0,32704,64,41,そ
HASH-FE27CFD4E73EF39_4,0x1BF7A4,46,180,192,0,32704,64,41,そ
HASH-FE27CFD4E73EF39_4,0x1BF7C4,58,180,84,0,32705,29,1E,し
HASH-FE27CFD4E73EF39_4,0x1BF7D8,58,180,84,0,32705,29,1E,し
HASH-FE27CFD4E73EF39_4,0x1BF7F8,70,180,96,0,32704,32,21,て
HASH-FE27CFD4E73EF39_4,0x1BF80C,70,180,96,0,32704,32,21,て
HASH-FE27CFD4E73EF39_4,0x1BF82C,82,180,192,24,32707,235,DD 10,森
HASH-FE27CFD4E73EF39_4,0x1BF840,82,180,192,24,32707,235,DD 10,森
HASH-FE27CFD4E73EF39_4,0x1BF860,94,180,132,0,32707,47,30,도
HASH-FE27CFD4E73EF39_4,0x1BF874,94,180,132,0,32707,47,30,도
HASH-FE27CFD4E73EF39_4,0x1BF894,106,180,168,36,32706,310,DD 5B,始
HASH-FE27CFD4E73EF39_4,0x1BF8A8,106,180,168,36,32706,310,DD 5B,始
HASH-FE27CFD4E73EF39_4,0x1BF8C8,118,180,24,72,32705,513,DE 27,末
HASH-FE27CFD4E73EF39_4,0x1BF8DC,118,180,24,72,32705,513,DE 27,末
HASH-FE27CFD4E73EF39_4,0x1BF8FC,130,180,84,0,32705,29,1E,し
HASH-FE27CFD4E73EF39_4,0x1BF910,130,180,84,0,32705,29,1E,し
HASH-FE27CFD4E73EF39_4,0x1BF930,142,180,0,12,32704,84,55,ろ
HASH-FE27CFD4E73EF39_4,0x1BF944,142,180,0,12,32704,84,55,ろ
HASH-FE27CFD4E73EF39_4,0x1BF964,154,180,156,0,32706,54,37,。
HASH-FE27CFD4E73EF39_4,0x1BF978,154,180,156,0,32706,54,37,。
HASH-FE27CFD4E73EF39_4,0x1BF998,166,180,192,24,32707,235,DD 10,森
HASH-FE27CFD4E73EF39_4,0x1BF9AC,166,180,192,24,32707,235,DD 10,森
HASH-FE27CFD4E73EF39_4,0x1BF9CC,178,180,108,0,32706,38,27,ま
HASH-FE27CFD4E73EF39_4,0x1BF9E0,178,180,108,0,32706,38,27,ま
HASH-FE27CFD4E73EF39_4,0x1BFA00,190,180,132,0,32707,47,30,도
HASH-FE27CFD4E73EF39_4,0x1BFA14,190,180,132,0,32707,47,30,도
HASH-FE27CFD4E73EF39_4,0x1BFA34,202,180,72,60,32706,446,DD E3,案
HASH-FE27CFD4E73EF39_4,0x1BFA48,202,180,72,60,32706,446,DD E3,案
HASH-FE27CFD4E73EF39_4,0x1BFA68,214,180,36,48,32704,348,DD 81,内
HASH-FE27CFD4E73EF39_4,0x1BFA7C,214,180,36,48,32704,348,DD 81,内
HASH-FE27CFD4E73EF39_4,0x1BFA9C,226,180,84,0,32705,29,1E,し
HASH-FE27CFD4E73EF39_4,0x1BFAB0,226,180,84,0,32705,29,1E,し
HASH-FE27CFD4E73EF39_4,0x1BFAD0,238,180,96,0,32704,32,21,て
HASH-FE27CFD4E73EF39_4,0x1BFAE4,238,180,96,0,32704,32,21,て
