state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,command_word,nonzero_packet,coordinate_mode
4,0x801F0E18,28,0x801F0D48,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F0E18,29,0x801F0D7C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F0E18,30,0x801F0DB0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F0E18,31,0x801F0DE4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,9,0x801F1C48,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,10,0x801F1C7C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,11,0x801F1CB0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,12,0x801F1CE4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,13,0x801F1D18,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,14,0x801F1D4C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,15,0x801F1D80,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,48,0x801BF37C,98,96,0,0,16,16,0x7FC1,1,1,터,0x041BF348,1,
4,0x801F9D44,49,0x801BF3B0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,50,0x801BF3E4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,51,0x801BF418,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,52,0x801BF44C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,53,0x801BF480,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,54,0x801BF4B4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,55,0x801BF4E8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,56,0x801BF51C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,57,0x801BF550,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,58,0x801BF584,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,59,0x801BF5B8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,60,0x801BF5EC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,61,0x801BF620,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,62,0x801BF654,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,63,0x801BF688,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,0,0x801BF6BC,94,166,32,0,16,16,0x7FC0,0,8,아,0x04FFFFFF,1,
4,0x801F9D88,1,0x801BF6F0,108,166,96,16,16,16,0x7FC3,3,87,크,0x041BF6BC,1,
4,0x801F9D88,2,0x801BF724,122,166,160,48,16,16,0x7FC1,1,221,:,0x041BF6F0,1,
4,0x801F9D88,3,0x801BF758,136,166,160,32,16,16,0x7FC0,0,160, ,0x041BF724,1,
4,0x801F9D88,4,0x801BF78C,142,166,112,32,16,16,0x7FC2,2,150,예,0x041BF758,1,
