state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,command_word,nonzero_packet,coordinate_mode
2,0x801F9D44,22,0x801BEE34,190,48,128,0,16,16,0x7FC0,0,32,.,0x041BEE00,1,
2,0x801F9D44,23,0x801BEE68,204,48,128,0,16,16,0x7FC0,0,32,.,0x041BEE34,1,
2,0x801F9D44,24,0x801BEE9C,210,48,176,0,16,16,0x7FC1,1,45,리,0x041BEE68,1,
2,0x801F9D44,25,0x801BEED0,224,48,32,0,16,16,0x7FC0,0,8,아,0x041BEE9C,1,
2,0x801F9D44,26,0x801BEF04,238,48,160,48,16,16,0x7FC3,3,223,로,0x041BEED0,1,
2,0x801F9D44,27,0x801BEF38,252,48,160,32,16,16,0x7FC0,0,160, ,0x041BEF04,1,
2,0x801F9D44,28,0x801BEF6C,258,48,0,64,16,16,0x7FC2,2,242,성,0x041BEF38,1,
2,0x801F9D88,0,0x801BF6BC,94,162,48,32,16,16,0x7FC1,1,133,운,0x04FFFFFF,1,
2,0x801F9D88,1,0x801BF6F0,108,162,112,64,16,16,0x7FC3,3,271,명,0x041BF6BC,1,
2,0x801F9D88,2,0x801BF724,122,162,160,48,16,16,0x7FC0,0,220,이,0x041BF6F0,1,
2,0x801F9D88,3,0x801BF758,136,162,176,48,16,16,0x7FC0,0,224,라,0x041BF724,1,
2,0x801F9D88,4,0x801BF78C,150,162,128,0,16,16,0x7FC0,0,32,.,0x041BF758,1,
2,0x801F9D88,5,0x801BF7C0,164,162,128,0,16,16,0x7FC0,0,32,.,0x041BF78C,1,
2,0x801F9D88,6,0x801BF7F4,178,162,128,0,16,16,0x7FC0,0,32,.,0x041BF7C0,1,
2,0x801F9D88,7,0x801BF828,176,162,160,48,16,16,0x7FC0,0,220,이,0x041BF7F4,1,
2,0x801F9D88,8,0x801BF85C,190,162,48,16,16,16,0x7FC0,0,72,야,0x041BF828,1,
2,0x801F9D88,9,0x801BF890,204,162,128,0,16,16,0x7FC3,3,35,기,0x041BF85C,1,
2,0x801F9D88,10,0x801BF8C4,218,162,16,0,16,16,0x7FC1,1,5,는,0x041BF890,1,
2,0x801F9D88,11,0x801BF8F8,232,162,160,32,16,16,0x7FC0,0,160, ,0x041BF8C4,1,
2,0x801F9D88,12,0x801BF92C,238,162,80,96,16,16,0x7FC2,2,382,끝,0x041BF8F8,1,
2,0x801F9D88,13,0x801BF960,252,162,112,0,16,16,0x7FC1,1,29,나,0x041BF92C,1,
2,0x801F9D88,14,0x801BF994,94,178,0,0,16,16,0x7FC3,3,3,지,0x041BF960,1,
2,0x801F9D88,15,0x801BF9C8,108,178,160,32,16,16,0x7FC0,0,160, ,0x041BF994,1,
3,0x801F031C,8,0x801EFE3C,136,120,96,0,16,16,0x7FC3,3,27,고,0x041EFE08,1,
3,0x801F031C,9,0x801EFE70,150,120,160,32,16,16,0x7FC0,0,160, ,0x041EFE3C,1,
3,0x801F031C,10,0x801EFEA4,156,120,112,0,16,16,0x7FC2,2,30,있,0x041EFE70,1,
3,0x801F031C,11,0x801EFED8,170,120,176,0,16,16,0x7FC0,0,44,습,0x041EFEA4,1,
3,0x801F031C,12,0x801EFF0C,184,120,16,0,16,16,0x7FC2,2,6,니,0x041EFED8,1,
3,0x801F031C,13,0x801EFF40,198,120,0,0,16,16,0x7FC0,0,0,다,0x041EFF0C,1,
3,0x801F031C,14,0x801EFF74,204,120,176,0,16,16,0x7FC0,0,44,습,0x041EFF40,1,
3,0x801F031C,15,0x801EFFA8,218,120,16,0,16,16,0x7FC2,2,6,니,0x041EFF74,1,
3,0x801F031C,16,0x801EFFDC,232,120,0,0,16,16,0x7FC0,0,0,다,0x041EFFA8,1,
3,0x801F031C,17,0x801F0010,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F031C,18,0x801F0044,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F031C,19,0x801F0078,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F031C,20,0x801F00AC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F031C,21,0x801F00E0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F031C,22,0x801F0114,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F031C,23,0x801F0148,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F0E18,19,0x801F0B74,206,129,64,80,16,16,0x7FC3,3,319,작,0x041F0B40,1,
3,0x801F0E18,20,0x801F0BA8,220,129,32,64,16,16,0x7FC0,0,248,합,0x041F0B74,1,
3,0x801F0E18,21,0x801F0BDC,234,129,16,0,16,16,0x7FC2,2,6,니,0x041F0BA8,1,
3,0x801F0E18,22,0x801F0C10,248,129,0,0,16,16,0x7FC0,0,0,다,0x041F0BDC,1,
